block,front_tx,back_tx,intervening_swaps,reason,inventory_mismatch_bps
17076557,0x765085d96585db16fdc62fb1b202c2af169686ef6b75b6186bc463f51c3d6924,0x933fd781878f94fdcc11e77d418137768f22fb5303358f9ed0fe91a8ca991085,2,different_outer_origin_or_target,1829.409518249322573173779590358678675056381830821300164758030646262296
17076557,0x3bba323c46a2c42803bf3872e8267da18bf6e45584e6138afeef8c6083429c29,0x933fd781878f94fdcc11e77d418137768f22fb5303358f9ed0fe91a8ca991085,1,different_outer_origin_or_target,25683.89016056615981351705145792035055929558875971233118245577319935936
17076565,0xebb56641f3e4c2f3a2f379b02c6b6ffffcbf2d66c260f043ace401c6d917914c,0x45a3e42db487caace314b206d37cd76d326e91c8ebc6095851e04c48a8a065a3,1,outer_transaction_has_other_v2_v3_swaps,0
17076570,0xfd378dfd4ae42890b31f99cbf0cf65834b365cf7610ba1782ff25c08407400c6,0x37b7f0e4770a100e829a2873299f85ebce47d60892aa69c0fbd10a93e1b9c554,3,outer_transaction_has_other_v2_v3_swaps,0
17076571,0x1f700dff498292d2100d0d192cbd2026a50468cde9dff036dc8c6f915b26a363,0x1015d712188e5af11ae04d9f12c1711d80d5e458a8028c41ca5fe27592a666d5,4,outer_transaction_has_other_v2_v3_swaps,0
17076581,0x188d8eb3274305a3a64a30bd0905ef0f058e7039fea0bb5c0554f25af6635eb1,0xcbcea7576f04f0c75a22c50061b1c1456174d8ebe285db5d05fe73d8166e0199,2,different_outer_origin_or_target,5364.279130213722890755067664239673619812811264457312937482020204764192
17076581,0x1f44949dc34b50680c5b0c5b09e6acee35f6c8e6fe0827cb81a258b67566f67c,0xcbcea7576f04f0c75a22c50061b1c1456174d8ebe285db5d05fe73d8166e0199,1,different_outer_origin_or_target,709.8089683843242151992043821184650450247183315020682482550817012213310
17076591,0x9bd7b4bcc286e33859c081e49fc9bc0be040e51d9cdae595793432749cad6dff,0x78f969cbfe8e763526402cab805c7974fcfb5a443e076b3ef5eb68d9b40135b3,2,inventory_mismatch,265125.3075476996643020412991250234889793159844488707395841774504483829
17076597,0xf3c5578e465c032c6937c47281140f3723f7bb9a9b03f3765afedf3dc288d3be,0x51e541101eadfa5dfc8bffd68f8e7e7f1bea0e2ecca9ac7be1de1109150fafc2,4,accepted,0
17076603,0xd0f4a2b70ca9fdb8b65b259b2d620fbc45a86ddc766c8989e40a304b3ac2a4fe,0x35fb2980afce300b44ea1ac96cead5c4094ec2bd4f290113f63e5b397a2b70e0,4,outer_transaction_has_other_v2_v3_swaps,0
17076613,0xa14623a1dc84eba8e668b94c0de7dcd8a9dc666a2fd33ee683ada01b3ed353f0,0x12087484895bd9bc395a4d8e1abf98dad6735e77599bea285316c1baa8ce86d0,1,outer_transaction_has_other_v2_v3_swaps,9.125807297716105228421003685996207660250611456484872352907637734362014E-26
17076623,0xebd590a41a2abc2039f8492725dae42eae2f0e77799adb75bd79348929ad1963,0x216005f7dc0ca4f1a062e1796774ac5956e1ac7046a9fda1c5b0e358ef5881e7,1,outer_transaction_has_other_v2_v3_swaps,0
17076643,0x1b8066d09bf3e63648da5cf0b11c41091b9b93470ec5e12f6cb75a4bd6998040,0x792f36df51672bf56c0241da841557ff8ed79bb7615c00500516d4d6e6a0817a,3,outer_transaction_has_other_v2_v3_swaps,1.995390483776909518216368039764637954481027031258762853765908771908911E-25
17076645,0x6f5b68a5aa18248bc92c25ae927c532ad9314b2a4919d837d289ce65ecb7a7ef,0x67117ff72c087a60081a047d89848520a9eda23d629d89d4e76d2390b910a9ec,2,outer_transaction_has_other_v2_v3_swaps,0
17076659,0xeb34019a1bd3d2cc3f88e3d7195d4767fa144fde6ef32c8167cb1f5f014bc559,0x4e32a9aa482890af73e65225968a1ac773f5dbc51cd9aec9017d476c381e268c,3,different_outer_origin_or_target,411.0106738598682432504423082405304404543782662248144572295833892082731
17076661,0x082f477f847a448c209099552ec019189a39c1c3b8065cb37e1940b25ae6c57b,0xbfed042b0894d5a0c09b852d214ac8264eac9f814a07b336640575750069f39f,2,outer_transaction_has_other_v2_v3_swaps,0
17076665,0x959df8ffd03e1b2744bac496b75f1b947ec166d235725e1c36d7001f91b50fab,0xb041199bba56f745f2fa8e89a38d49e9ba1677c59ddc600d6eecbd3715ffbb4c,2,buy_not_maximum_output,0
17076668,0x10b7e6e44d42a0cff707c8ebe25df7cd322692e120c85dccd93dd9db8979342f,0x8e73190c94341a2f2f9be5212e4e3daa7d40c380e562e2d4f8f7a9650093f89a,1,buy_not_maximum_output,0
17076675,0x313c015117a61395cb37e55c089b1a96fe450b04d4960b80cc5e5d0d87804ab4,0x06970df833dc1ced70f5640124291d2da75e80645fa2c39538baee32eca02cd4,1,accepted,1.307597900054255924354508987833314095548844515954635327615202118316292E-24
17076680,0xdcbfa054ec5944c23423d511881be23d9d37412111240a408e6e26d43a87417b,0x0ae384eff4f106fbfeace8ef0bf587344d2d4b4780dcfe92ed8bc76a11955cff,1,inventory_mismatch,26685.76762575812084197776072526491753542345919748835680077396135935403
17076681,0xc1c7d27c11ed869ea73b7c6276dbd6350081eb6bd1769e93c1502b229fdc9850,0xd48421fc1016912cd0dc73b9635d39044fc429b2479e6dbbba51a4fe618fb8e2,3,outer_transaction_has_other_v2_v3_swaps,0
17076691,0xdce2461cd2d7037c3acfab4e31549064ecece5439d5b00f1b0b999838db6f116,0x29938dbe0dbc1b4243bbaf88d816625068927fad6c49a66960dca555c44927c7,2,outer_transaction_has_other_v2_v3_swaps,0
17076696,0x17fc5703ca89b33f79ecda1738f12343dc0d7c0db4d7af2cc975dea43bc37d7c,0x0c8dcf855e65c6f7b24763ecf60450258c1b703d79de044c1224a7d098d89854,1,outer_transaction_has_other_v2_v3_swaps,0
17076702,0x78a1b07bba440916a69d86f48373998e4d6d7642b3cf7a1960548afa337fd7de,0x86a5becc2179534586fb1b401dff97c8fedd83791cd8e2792c0bede04a907c78,1,back_not_maximum_output,0.0002480287568323985427138136330702415648791290096895512337335295644994230
17076717,0xef481e808f65fd1a03ead22001e34bc7914619667b4f8f16cda865be43fd807f,0x20b4935db4f961186d8cfa65e1394ab1bd7838d8d98b26bbd3d6e5bb5e60fe1e,1,outer_transaction_has_other_v2_v3_swaps,0
17076717,0xb8a26c0a6616aedd249fa643f1488d082a76b6988be1f579aebbe1546bc330ff,0x2d7e1303e17652072bb81afb2d5de72e11175c0d53265307aa44bdff8b34be8c,1,different_outer_origin_or_target,5783.365848369331205513653457423928676170995342296813516062657329401415
17076733,0x7e440f8591e36189a26399526d370e4ed07a391f77c2bdff54c52c13d389bf6c,0x4874697e9c874839ef34989833224b58901a660622c270cf3af17a7e31164cba,1,outer_transaction_has_other_v2_v3_swaps,1.297748400067472630295622732270639038376066631750026621141454626311620E-25
17076736,0xee25cb721512dc4d0e107f0be5e67c2d375547a235f609c63e5762125bc2252b,0xad8adeab16a2a1dc041362a8635c8f2c59e7fe15c0dadf7eb5e10e4aa69f10e9,3,outer_transaction_has_other_v2_v3_swaps,1.985967407069420155425612136573045315595828145146775687468431956917368E-25
17076750,0x132f5ffdc9c59a4b25a6889a4624e52cadbcccbf3c089e53bcde7998857e5501,0xb13a55ff9f0a13dbd96cd06610508b02711dbca62612b5da4170fcdf4158ecf9,4,outer_transaction_has_other_v2_v3_swaps,0
17076752,0x06821225dede5cbcc3a60c328f40ba84d3c4831511b77e1b21a251e1dd2e9935,0xb9c9c127440d0d526c9799bb4d7ce1c81b4a77e683bd7ae94b208b1e2df175cd,3,outer_transaction_has_other_v2_v3_swaps,0
17076754,0x98daa7c2eb3adda76bb98c9e0fa0a8b9dfc075cf41dc66ca953599a2a0ad9ba0,0x1009db9911b5bd6bc2a01fc8401f8a1fa6dc46bd3d6531b99ddc184466fc6014,3,outer_transaction_has_other_v2_v3_swaps,0
17076756,0x5ec28d1a1cfe24867c72bcbfa48d4bc80781681d4bc24049718db746adcd4b7e,0x2593002dcf0893a0ec5ab6f2dace3e415f79974981f25b26f1b38d164296babb,3,outer_transaction_has_other_v2_v3_swaps,0
17076760,0x3a41e6b190ec494397bcdb5494bb0598f2c191ca3004970d76c1caf715756e66,0x49ebe0eea7d55477be8f2fb858b7d85e66f59c2ab1bb1b27270f6ba923b6c276,1,outer_transaction_has_other_v2_v3_swaps,0
17076764,0x186137bb5b7e25cff16d6c69b591c4aec300a134d425532eb224a1bc609fb43f,0xba895a4de8e20774620a9547ac1548186df589e246c1a9770b145b35b02c1fb4,1,different_outer_origin_or_target,94717.56109189896456282069736707015453269129670856853127336674287674360
17076767,0x76851c80891a6642707e96509298515df1ed339e062e3e247c8eb2e1198d9f63,0x30ee83a87942719320426b60cfdd21d7fdf0161630f90f75f6680997c2055a0e,2,buy_not_maximum_output,0
17076772,0x9f70d10745b3aef4a002f73141817d0df79222d547a8184a5b57e93099783db0,0xa05d12af3805a46cdc9262f1f5c117106faf323a72dc54a58c06124edb65b9b6,2,different_outer_origin_or_target,644.3975961078572094445222920611418596015884519465118876730184189643598
17076772,0x23101e5eb50e74cd666bc9b4bacf3d8b899ebf234404947e5e8a229a5377c16f,0xa05d12af3805a46cdc9262f1f5c117106faf323a72dc54a58c06124edb65b9b6,1,different_outer_origin_or_target,7335.812784477809201320521658506064878131502184949943105427460752210635
17076775,0xccca6f73ab3b780fc34f27d4ff4f1e3c710ea27ed2307c101c1dfac2a0094a97,0xf56796f6be41a3411e2bd5d835eb569c94ca33d6333cb7305d19ba2b2d493320,1,inventory_mismatch,1545.486811617656885438484885870531318402432932315465922451420307132444
17076795,0x661dee4350e4bd3b165fef78bc18bb51acd361d5856631cb4b2791703a529ac5,0x0c305f97e2bd6cf37a0de6553005a3fafe7b8b7413f84f8e18575b87688fc456,1,outer_transaction_has_other_v2_v3_swaps,0
17076810,0x7440b7d413bb90c854b99c7bc8f4b10805038e7ab51c7c9053dd00a2b32f6fad,0x99f872b37aa25f2144fe7160fba769e59ff686f8f6a1d9bf9061451374ca4f07,1,outer_transaction_has_other_v2_v3_swaps,0
17076812,0xaff60487469a92384c710453541a9f9717541f9ce4726c6f3349d3a7b641dce6,0xba98d82ca7460fd04a3f1c1da9124b16daabc73d51429ad8f9d2d6cb7b18f629,1,outer_transaction_has_other_v2_v3_swaps,0
17076822,0xa02a7c894a21f7108300051e7e382caf659a042fc96049d327922b58a09138de,0x020a792b38e113a614a27784960322e8f8c822c65304977fb6076c32f22be24f,1,outer_transaction_has_other_v2_v3_swaps,0
17076825,0xb628a876edd5bb57e8d6ad367a6f509165fb5e38b6b572b5346b4ec9de377d5f,0x2fd713cc29a4094f2e954d8ae8572637d5376db98bb2810f862b7934e3ee38f9,1,outer_transaction_has_other_v2_v3_swaps,0
17076828,0x96512959fb5bac7adae84a4c2af2d8a65532e38748221f43f167a364787e1393,0xcbefe097964718780628d397e1f2a0bf3cf5b7290c98ca0468039fd14d8cb125,3,outer_transaction_has_other_v2_v3_swaps,0
17076852,0x77b19abd746d6dd2731032572a89a46fc6d99052da9ef42f1fb85f46c8f7e5b5,0x9ba24f7fe37be9943cad4c0406d73f9186a1acf7497db62e3724ed08a9537618,1,outer_transaction_has_other_v2_v3_swaps,0
17076855,0x6f3307b5adf91f545795374271c46a4b258c71d9e11aeefac9b174a6ea919d60,0xb75611fbc4e778fcc1eea6c3217699f6860e5275da0174c8f354a3965d250b0e,1,outer_transaction_has_other_v2_v3_swaps,0
17076857,0x9188fdb6acbd459b3356c347145419d4baa1d8afa9e75a14ffb3cc27bc4b7dd2,0xc5f0c300517d2f1337bc6c08af302f443c95971a5e191f44469422deb067c489,2,outer_transaction_has_other_v2_v3_swaps,0
17076861,0xc89a1e2806c4bf393a1ddfd493fa05834c39ef96053f982fdf4b6507de2d743e,0x61a547f105b02392b56a834108b272e01dc22147438c866aca129160758a739c,1,outer_transaction_has_other_v2_v3_swaps,0
17076865,0x8e11df2748cae1446ba198456fb0c7016b6e01d9ddd6cf75f48904c876094d54,0x5704fb2e7c6b42976195aabfde0d24a64e2c2b74c2a871d5c8808de06b003062,3,outer_transaction_has_other_v2_v3_swaps,0
17076866,0xc2360ec1852dbc236fb79291475774ff5c1165429b8aafc8ce8c4993cc5a2305,0x9543e80618da1e1b39b3b9a8638b61673716399fb1248af04327d0dd538384ec,1,outer_transaction_has_other_v2_v3_swaps,0
17076879,0xc05d591dbed2b8d9131d2eb070b2f59795a00696731d772d77db37c975cb4d26,0x2500aac5f65d9e67f41eae4d637581e5b57228f6cb85c2dab12d128b496cd446,3,different_outer_origin_or_target,84748.57172403520100718411039810094224964839477241226959792804207865508
17076886,0x5cb36f78813af2b5fb6a6159230e33325282ede27d3be573fd864ce046fe405e,0x0949b06f1265cf06d1261c91fbb5fc7503ddbcbb6deed465c4b94c6b2ae2aab6,1,outer_transaction_has_other_v2_v3_swaps,0
17076910,0xa3ba912819354f7fc276a7549300474207ca91c79957ac9b1d22fe0779856954,0x1741ae45dce735eb23930735739efe2117d0d18e156b233b2b9c6a35533c90b1,3,buy_not_maximum_output,0
17076918,0x82bdf21ccd99b0ba141a5351457b59f224a5e2b5f9f9513f12114dc40f50dcad,0x6bd45052fdf99c4bcbc62a032b860ecd04a966601e0bdb8117d295c8ec4a70fb,1,outer_transaction_has_other_v2_v3_swaps,0
17076921,0x1149b77a8bff19f0f91fa3a9a83d2193dabb89ecf4ef523cb51c69f521ad639b,0xb1d071510fc70977bc11cd77dd47280b944f7e5eec2c17916ee584d5001a387b,1,different_outer_origin_or_target,6656.345424466019800518563185567861105300248804318817669264181524364854
17076941,0xb3791af038a30b714e87f499e2628709712a9babe702c582d60bd5afda152e54,0xf356d009378d7fe667d963246ea8a8099302d8c7530d6cb3210295ba1766fe1c,3,different_outer_origin_or_target,18923.66944364318403281859255957793613001526850835939374701260263266939
17076942,0x7e7329d9705f94abcaf28ea3bbe7ad84fad72a53ead319b58393bea9433fff21,0x53ce1c9aea1af475dd194efccb54f12f76e81319e2d7ef28fbd483d4be92edbd,2,inventory_mismatch,1220.371847435252620217498924076127857486711307076518699634754838483255
17076975,0x4a6d9bab2642621580bcda56b30de054ef2591995e016edd71eeef85e61a4c25,0x088c19be80adf6d82bebe4cdd20a8d11ad847e1df6daa42e5ced9e46cae826cb,1,buy_not_maximum_output,0
17076987,0xfdcd513451415863510b07eae67b3c4a618dca8cbeb5d62630a3e38ee2e455e9,0x24ff6a95d6903aed013cd1d358c44779120f05d55d225b37a3ea885baec732ca,1,accepted,0
17076998,0xd8fcd06862a258d211f824dbe12b6ae0603ad0df3cf16840ec5769daa5c5c878,0x3fb54041e847e3bb7786ab3bb367949b26895113f71aa9d2d28bf79e09543d87,1,outer_transaction_has_other_v2_v3_swaps,0
17077016,0x697aec8d474ac83f609d421684f39a42f8031bf2e3799fcaf3626f30ed86abe2,0x080f37d50421c88c3e30b913dc722e6c5f3d373b4d4990745ecd77e2d89aeaa6,2,different_outer_origin_or_target,6343.443558278426163198136377253582792387645445768850876384425288680710
17077060,0x2d6317ae73cdb1e03461b8371872a8985708700ec2b8710b9cfe95841ec965df,0xfca405d271bb0a8fee354f2e0fb19dce2f8dd99bd81644f53fae5dd7f13a5c54,1,buy_not_maximum_output,0
17077086,0x998335a89a0afca7b3d7f02aa8d68dd39b503296d24caba0ae367a65446b4f51,0xecc965218806d04b762a0d35b436d0678f2dd7fdedb07b6fff494f5e31249f8b,1,outer_transaction_has_other_v2_v3_swaps,0
17077093,0xa1d0a7635927a08e65526336d53ceb9017504d2f85a8e83187d96e4901658569,0x55a06dfe087679e336fbc6f84c45245a8b2dffdc8c61747a41444a1f48fd6c90,1,different_outer_origin_or_target,6760.518063025750553435305754094070188958266728446118088819927818810143
17077094,0xbae5a69ee5e5b464cf4c9116894631f4cee296924a70e3a6e57249b247ea64dd,0x400b23998a0891e653b748371d473e4f2f37912782dc54ae2ffac5ec588b33f4,1,outer_transaction_has_other_v2_v3_swaps,1.142660997564247553594414991651512274028293596680117208672368158704160E-25
17077129,0x54e1b44327e4a6c54f40fbef97ffe07161c177ec92c7d2d0deef0434c40be7fb,0xed67a609d6da5ae9963b9aefc564a628103ad023963071d13603ff9ce24cc860,1,outer_transaction_has_other_v2_v3_swaps,0
17077152,0x91b24f80de0446fa866a1ccee4202f0b7e0e7e94f73c247f137e60c8c2fd804a,0x73397d0eeaf19c1d4f3bc6c7648985cec832d435ae0b4559363cfa699c8f0128,1,outer_transaction_has_other_v2_v3_swaps,0
17077159,0xdd799da5302a9ff459b4fb292763ab05f5f6d0705a5e805dfc03cdc06658219f,0x8d3197eb97f433912d0ce228513838bf5bac6b91dc2008f18a141881f4059daf,3,outer_transaction_has_other_v2_v3_swaps,0
17077183,0x65041ba8a579b422b57e356e90e9ece1ff8247f20b260108e97da20d547618c8,0xd93332f73cf203776a45321b421ad7acae3c6eae4a0a7481680c4fb6ba7b7089,2,outer_transaction_has_other_v2_v3_swaps,0
17077189,0x51c23e972530b435df7c5fdd2c5cb5e4bd0f4dcf755e279eb3441b5042610c51,0xc5b6141a56468bc6a96fce9e89b52a2ea7a9620e1ff33c328e03ba13b295fb63,1,inventory_mismatch,765.4035002151163411869479291258651850215696328113683410061694903226311
17077198,0xd06152e14b6b4e84fe55797073c9f4bf4a762febda3e80a34ed4ce89e63a1722,0x84685f88bd40594bbf51d90ac2e1a768ae20f0188d8689389830d8df3fb250d8,1,different_outer_origin_or_target,9544.530357066143577467167485179678840688416255582861238370971562184089
17077218,0x52a29ac4efa1487dcfa955349c587ce5bb080700cb7230b11cfb2a476feb0836,0xe18159d228a93feaab6fd8244f75d10d6c90667feee7e61eb6923b0952236f11,1,different_outer_origin_or_target,8731.277409727367552700527964281872422510780019066744884941154098830090
17077224,0xc86a4e4e2ae7b20471670a90892bf5f5dda222d99e7d21150bb9b0bc2e43ba7d,0x769b9036b13d16eeb70168577a2d32cb52fa7f9bd79ddf3dab824c267b7fd45d,2,inventory_mismatch,3796.398746494708365314598847460274592048125638052909455636474492486440
17077238,0xb12dd0da0e493a88c8c337a9e7b272a2e28c30c125441f8a840c07955b9c3eec,0xcb2811b9836f0937230c5e0a73ce8896e68a15e5d4f08cff75c5dda60f2ab7f7,1,outer_transaction_has_other_v2_v3_swaps,0
17077241,0x2cadde09546c6b6e6efb838924576774121b027264d08788d67c40e2dd18121f,0xe4d923e80ee56f7d79f961e55ec736c7a2f7e49611e453da84c05f7a33ec7141,2,outer_transaction_has_other_v2_v3_swaps,0
17077252,0x4229396ca41e8cbe3b56a04dbf45d3f72f3ba0ec30d21e21cd080f7f5996aada,0x34278a523e7b558b6b8bb4a0fe87d399910402f5368ee918d72566ecda8708ec,1,outer_transaction_has_other_v2_v3_swaps,0
17077272,0x8668aa11ae77d43359aadf2da77a3c1bbb5f4530f611041582b04066918e8ada,0x76a3a40a4b9f14264799087743487483d11ee18797527e6d36face879cb339e1,1,buy_not_maximum_output,0.0009999999994736441522036663887988826832612468639520185176674586099453955
17077279,0xca15e97d3a431e50bc8d25348b8a84e383eac92ab86c67e690a49f2a80e2d151,0x63c023e9c206365a559db20723830550f98cdd7169715bf013180425811120aa,3,different_outer_origin_or_target,4417.676000274533378072554218220386935059481404025451423862399199724463
17077288,0x912bf47de5da99776f085e3c7588692e2fa2494b5fd993b897a98c7f9f820a35,0x8449e2bdedcc9d39bb956c9f8c63a9c5f105a3db9ea55a357a96950a603307b7,2,outer_transaction_has_other_v2_v3_swaps,0
17077300,0x3128739c04b72e8d1eac9a9a81e2649ccf7a1d7e0ebbf9733c7f94fdfbb02dbe,0xcf5a3bfd2672f5268aca4cbd3aade93a2379e7ab458b9f5389069eb89e041427,4,outer_transaction_has_other_v2_v3_swaps,0
17077319,0x238f4dc2d8df6df64bdc99a4ee4750ed918c3dc1e9fbe0bcd4884d35f5088156,0x5e612a119276749a2a49ed6964fb1031cb1298ca0a6b8cb1bc54421e771ffb8f,2,buy_not_maximum_output,0
17077342,0xe8b9c14b84b8a3e1d159fd8dd5fa1faa7f3e35d33db1f04d1edb5508a21b2846,0x80ea896e4906d68c85e99c5a155489bccc77286fab7d734982bb559cbf7793ce,2,outer_transaction_has_other_v2_v3_swaps,0
17077350,0x10bdc69ab1b6671fb02830fb9e15d43867787e5aab4701194df30b7cb0c77044,0x0c213dde5b89fb9cc2edaa69982778037e9f0b6c578e9656e41693cad3e8c36b,1,outer_transaction_has_other_v2_v3_swaps,0.0009999999994736441522037947726253632355664831831216876943368399571441206
17077351,0x861d23248fb22fa474a88710f62fe76e80510b71ef998796aff06e4e94074189,0x944b26da1cc8e4a9c441558b9f97aa0568f65241e233a7ffedaa6a5cc31c752f,2,different_outer_origin_or_target,56658.11698834320014665224911949711119898268570241750246927205303070783
17077351,0x301afbb60deff10e2a8a63a89b9887a33fb85e2806570d5fc806c4aff99869bb,0x944b26da1cc8e4a9c441558b9f97aa0568f65241e233a7ffedaa6a5cc31c752f,1,different_outer_origin_or_target,17358.43503184357265060500949739747712873268028312828982744132797244005
17077357,0xe41b6d1d6203d7dc67ae21282f3882ad1e9f8804b6c186901b78e1c05572b16a,0x87c8e739f4749410d362f2942e1fb585983ae8b96e11ba644a4b4c40fe6f61bd,1,inventory_mismatch,3430.690134411386734891491242404243096738631964786427737916603317339549
17077360,0x3c22e16ffe9254f8323147d1a9764d1bda953976fe10bfbf9f9ca6a309f43762,0x6be989b1b7235e97b1a1ffc89ada9b70b0d716a630a0b0534c779a65c37ff9b8,2,outer_transaction_has_other_v2_v3_swaps,0
17077363,0xe777de859b9f945775f3eacc633a6ff0754bf06031ee4cda6c99a8589132d7e3,0x4ffeecc80fc7ed941eb3c401967a464f7c3607dc60a22d8b5c6c1df2228244de,1,outer_transaction_has_other_v2_v3_swaps,0
17077368,0x82c5b12bec252aa48bac89ef10f4b269781b2e1714b1755edebb638d7606745c,0x889c029500f0fec6894311a66ad6011ebc355ae05c14a697f4224d304ea177b6,1,accepted,0
17077374,0x5839e9d1bfd36cd6352c6ec2173eb780791f250b61ba957f93f683baecdda64a,0x1feb7d721d0b97ecb9f3043db373188c6349c4ba32c0b651b0563ca0ed7e4d09,3,outer_transaction_has_other_v2_v3_swaps,0
17077391,0xf0baa6ce5e1dc03bc17d3e98582707f73243335963850c73b46009f72a182346,0x56d1a5b81ecc0ede58ab6043e4214303c71a8a4cf3ea3d429187a1f80db4100b,3,outer_transaction_has_other_v2_v3_swaps,0
17077409,0x79c556d1c738cc8bd523d425d7b328000ef9cc28828228451aa2371f266e8eed,0x7f27cb66e8c7e749f3b9b206f59b99bea05fc78d5dcd1aa9f67c369e01838d93,1,inventory_mismatch,54223.20481575299169073175872868831103173553586237917300118152610656457
17077413,0x7d8806e240bf36d67f24835bebc004a8e46d085761ecc7d286d19a968026f0bd,0xe57b38703fb723bb9f92f894476fdcca5b7e9a16a73f7019b4687ea3e3f47384,4,outer_transaction_has_other_v2_v3_swaps,0
17077416,0xfd86e8300f3fe1c8f98c795ce42ef0b161df67ff1a8099b3d12620e53c1f61de,0x86e80102e882985df3aeec328e79be4f28afe99f829d9f91f29e1b26f6bc8522,4,outer_transaction_has_other_v2_v3_swaps,0
17077421,0x02b17d20facbef253172edc50dc20c568e9ac304b14205d29227eee1d41d3bdc,0x55e3871f48aadc8e474d634c3f2a4a6886620c07c07312b6c57d1ee027ce0d1d,2,buy_not_maximum_output,0
17077423,0x04a5de179e19d6d2511571108ed6541b0d6dc13576a4f1d577a1d7c9fe9ede74,0xb839c77bc23a9a9aa6713effa926b02a22165d632d48dac6844034af94c7d13b,1,inventory_mismatch,950.3412601207510401989214890678944127593982487930462630221380169536917
17077425,0x4defbe9a00c28b6f7fe2c03e0815ec9f5999bcb81769978f7beda400d9baaa26,0x7b4e3b07aac8ff4de05e5943b6518624a7e0443972fc21b9ba715d10778d89f1,2,different_outer_origin_or_target,0
17077429,0xe741be63cef66d56d2eb4c9a52cec2a4a8ab85dd43b75751568941a19a522198,0xa629b5875d0d52799d9e05fb5ccd4f3f5e47c29af11bcc7d545d2c3482ac9218,1,outer_transaction_has_other_v2_v3_swaps,0
17077431,0x9f5e622981ec1cd73ab0cdc903702daba721c689b37ebb0e1e119bb3a02a8c8a,0x224ac4928267687efbea729f6110dd0987980f398e3a93be8fc064c40d441e6f,2,inventory_mismatch,29827.88112972725663100710640294407509881592277100107388017860639778687
17077433,0xfc263eb6cd4d4244be37408f00656e96f3c555e64557937cd0fb76c392f95e63,0x8cc5c1f829dbc2ec53837faa189707c0c10e2088f4de2735e8c39dfa2436a19d,1,buy_not_maximum_output,0
17077440,0x7882c105817135b899262149d988758c11f0418ad854126d69fc5fea1cbb79a2,0x0543653d62fadb5a3d61d21ba1fccb4b55e87ee84c409aa49f3063fe8ecc0e66,1,outer_transaction_has_other_v2_v3_swaps,0
17077447,0x48ef34d01da02f8d4d2c84fcd088e942feb26d2fc1f3dde6ff69d70d02aaa0f1,0xce644ea49c6c3ac04aa78566015abfad03ec796330a7d6ae8fb71e01ef1f8204,1,outer_transaction_has_other_v2_v3_swaps,0
